timestamp,eventId,teamId,teamLevel,eventType
2016-06-09 18:36:54,844,74,6,end
2016-06-09 18:36:54,845,74,7,start
2016-06-09 18:36:54,846,75,6,end
2016-06-09 18:36:54,847,75,7,start
2016-06-09 18:36:54,848,77,6,end
2016-06-09 18:36:54,849,77,7,start
2016-06-09 18:36:54,850,78,6,end
2016-06-09 18:36:54,851,78,7,start
2016-06-09 18:36:54,852,82,6,end
2016-06-09 18:36:54,853,82,7,start
2016-06-09 18:36:54,854,84,6,end
2016-06-09 18:36:54,855,84,7,start
2016-06-09 18:36:54,856,85,6,end
2016-06-09 18:36:54,857,85,7,start
2016-06-09 18:36:54,858,86,6,end
2016-06-09 18:36:54,859,86,7,start
2016-06-09 18:36:54,860,90,6,end
2016-06-09 18:36:54,861,90,7,start
2016-06-09 18:36:54,862,93,6,end
2016-06-09 18:36:54,863,93,7,start
2016-06-09 18:36:54,864,94,6,end
2016-06-09 18:36:54,865,94,7,start
2016-06-09 18:36:54,866,97,6,end
2016-06-09 18:36:54,867,97,7,start
2016-06-09 18:36:54,868,99,6,end
2016-06-09 18:36:54,869,99,7,start
2016-06-09 18:36:54,870,100,6,end
2016-06-09 18:36:54,871,100,7,start
2016-06-09 18:36:54,872,116,5,end
2016-06-09 18:36:54,873,116,6,start
2016-06-09 21:06:54,874,121,5,end
2016-06-09 21:06:54,875,121,6,start
2016-06-09 21:36:54,876,115,5,end
2016-06-09 21:36:54,877,115,6,start
2016-06-09 22:06:54,878,152,3,end
2016-06-09 22:06:54,879,152,4,start
2016-06-09 22:36:54,880,135,4,end
2016-06-09 22:36:54,881,135,5,start
2016-06-09 22:36:54,882,149,1,end
2016-06-09 22:36:54,883,149,2,start
2016-06-09 23:06:54,884,104,6,end
2016-06-09 23:06:54,885,104,7,start
2016-06-09 23:36:54,886,158,1,end
2016-06-09 23:36:54,887,158,2,start
2016-06-10 00:36:54,888,105,5,end
2016-06-10 00:36:54,889,105,6,start
2016-06-10 04:36:54,890,163,1,end
2016-06-10 04:36:54,891,163,2,start
2016-06-10 06:36:54,892,141,4,end
2016-06-10 06:36:54,893,141,5,start
2016-06-10 07:36:54,894,124,4,end
2016-06-10 07:36:54,895,124,5,start
2016-06-10 07:36:54,896,142,4,end
2016-06-10 07:36:54,897,142,5,start
2016-06-10 10:06:54,898,106,4,end
2016-06-10 10:06:54,899,106,5,start
2016-06-10 10:36:54,900,154,2,end
2016-06-10 10:36:54,901,154,3,start
2016-06-10 11:06:54,902,126,4,end
2016-06-10 11:06:54,903,126,5,start
2016-06-10 14:36:54,904,134,4,end
2016-06-10 14:36:54,905,134,5,start
2016-06-10 14:36:54,906,157,2,end
2016-06-10 14:36:54,907,157,3,start
2016-06-10 17:06:54,908,95,6,end
2016-06-10 17:06:54,909,95,7,start
2016-06-10 17:06:54,910,107,6,end
2016-06-10 17:06:54,911,107,7,start
2016-06-10 17:06:54,912,148,3,end
2016-06-10 17:06:54,913,148,4,start
2016-06-10 17:36:54,914,103,6,end
2016-06-10 17:36:54,915,103,7,start
2016-06-10 18:06:54,916,128,5,end
2016-06-10 18:06:54,917,128,6,start
2016-06-10 18:36:54,918,159,1,end
2016-06-10 18:36:54,919,159,2,start
2016-06-10 22:06:54,920,122,5,end
2016-06-10 22:06:54,921,122,6,start
2016-06-10 22:36:54,922,118,5,end
2016-06-10 22:36:54,923,118,6,start
2016-06-11 00:36:54,924,162,2,end
2016-06-11 00:36:54,925,162,3,start
2016-06-11 01:06:54,926,119,5,end
2016-06-11 01:06:54,927,119,6,start
2016-06-11 02:06:54,928,120,5,end
2016-06-11 02:06:54,929,120,6,start
2016-06-11 02:36:54,930,131,4,end
2016-06-11 02:36:54,931,131,5,start
2016-06-11 03:06:54,932,137,4,end
2016-06-11 03:06:54,933,137,5,start
2016-06-11 03:06:54,934,156,3,end
2016-06-11 03:06:54,935,156,4,start
2016-06-11 03:06:54,936,166,1,end
2016-06-11 03:06:54,937,166,2,start
2016-06-11 03:36:54,938,130,5,end
2016-06-11 03:36:54,939,130,6,start
2016-06-11 04:36:54,940,127,5,end
2016-06-11 04:36:54,941,127,6,start
2016-06-11 05:06:54,942,147,2,end
2016-06-11 05:06:54,943,147,3,start
2016-06-11 07:06:54,944,153,1,end
2016-06-11 07:06:54,945,153,2,start
2016-06-11 07:36:54,946,111,6,end
2016-06-11 07:36:54,947,111,7,start
2016-06-11 07:36:54,948,132,5,end
2016-06-11 07:36:54,949,132,6,start
2016-06-11 08:06:54,950,144,1,end
2016-06-11 08:06:54,951,144,2,start
2016-06-11 08:06:54,952,160,2,end
2016-06-11 08:06:54,953,160,3,start
2016-06-11 08:36:54,954,168,1,end
2016-06-11 08:36:54,955,168,2,start
2016-06-11 09:06:54,956,123,5,end
2016-06-11 09:06:54,957,123,6,start
2016-06-11 10:06:54,958,114,5,end
2016-06-11 10:06:54,959,114,6,start
2016-06-11 10:36:54,960,125,5,end
2016-06-11 10:36:54,961,125,6,start
2016-06-11 10:36:54,962,150,2,end
2016-06-11 10:36:54,963,150,3,start
2016-06-11 11:36:54,964,145,3,end
2016-06-11 11:36:54,965,145,4,start
2016-06-11 12:06:54,966,140,3,end
2016-06-11 12:06:54,967,140,4,start
2016-06-11 12:36:54,968,129,5,end
2016-06-11 12:36:54,969,129,6,start
2016-06-11 14:36:54,970,155,3,end
2016-06-11 14:36:54,971,155,4,start
2016-06-11 15:06:54,972,149,2,end
2016-06-11 15:06:54,973,149,3,start
2016-06-11 16:06:54,974,158,2,end
2016-06-11 16:06:54,975,158,3,start
2016-06-11 18:06:54,976,109,6,end
2016-06-11 18:06:54,977,109,7,start
2016-06-11 18:36:54,978,113,6,end
2016-06-11 18:36:54,979,113,7,start
2016-06-11 19:36:54,980,138,5,end
2016-06-11 19:36:54,981,138,6,start
2016-06-11 19:36:54,982,151,1,end
2016-06-11 19:36:54,983,151,2,start
2016-06-11 21:06:54,984,163,2,end
2016-06-11 21:06:54,985,163,3,start
2016-06-12 02:06:54,986,170,1,end
2016-06-12 02:06:54,987,170,2,start
2016-06-12 03:06:54,988,146,4,end
2016-06-12 03:06:54,989,146,5,start
2016-06-12 04:06:54,990,136,5,end
2016-06-12 04:06:54,991,136,6,start
2016-06-12 05:36:54,992,108,5,end
2016-06-12 05:36:54,993,108,6,start
2016-06-12 06:06:54,994,172,1,end
2016-06-12 06:06:54,995,172,2,start
2016-06-12 07:06:54,996,110,6,end
2016-06-12 07:06:54,997,110,7,start
2016-06-12 10:36:54,998,152,4,end
2016-06-12 10:36:54,999,152,5,start
2016-06-12 12:06:54,1000,133,5,end
2016-06-12 12:06:54,1001,133,6,start
2016-06-12 12:36:54,1002,154,3,end
2016-06-12 12:36:54,1003,154,4,start
2016-06-12 16:06:54,1004,112,6,end
2016-06-12 16:06:54,1005,112,7,start
2016-06-12 16:36:54,1006,117,6,end
2016-06-12 16:36:54,1007,117,7,start
2016-06-12 16:36:54,1008,157,3,end
2016-06-12 16:36:54,1009,157,4,start
2016-06-12 19:36:54,1010,166,2,end
2016-06-12 19:36:54,1011,166,3,start
2016-06-12 22:36:54,1012,135,5,end
2016-06-12 22:36:54,1013,135,6,start
2016-06-12 23:36:54,1014,153,2,end
2016-06-12 23:36:54,1015,153,3,start
2016-06-13 00:36:54,1016,144,2,end
2016-06-13 00:36:54,1017,144,3,start
2016-06-13 01:06:54,1018,168,2,end
2016-06-13 01:06:54,1019,168,3,start
2016-06-13 02:36:54,1020,162,3,end
2016-06-13 02:36:54,1021,162,4,start
2016-06-13 05:06:54,1022,173,1,end
2016-06-13 05:06:54,1023,173,2,start
2016-06-13 05:36:54,1024,148,4,end
2016-06-13 05:36:54,1025,148,5,start
2016-06-13 06:36:54,1026,141,5,end
2016-06-13 06:36:54,1027,141,6,start
2016-06-13 07:06:54,1028,116,6,end
2016-06-13 07:06:54,1029,116,7,start
2016-06-13 07:06:54,1030,147,3,end
2016-06-13 07:06:54,1031,147,4,start
2016-06-13 07:36:54,1032,124,5,end
2016-06-13 07:36:54,1033,124,6,start
2016-06-13 07:36:54,1034,142,5,end
2016-06-13 07:36:54,1035,142,6,start
2016-06-13 09:36:54,1036,121,6,end
2016-06-13 09:36:54,1037,121,7,start
2016-06-13 10:06:54,1038,106,5,end
2016-06-13 10:06:54,1039,106,6,start
2016-06-13 10:06:54,1040,115,6,end
2016-06-13 10:06:54,1041,115,7,start
2016-06-13 10:06:54,1042,160,3,end
2016-06-13 10:06:54,1043,160,4,start
2016-06-13 11:06:54,1044,126,5,end
2016-06-13 11:06:54,1045,126,6,start
2016-06-13 12:06:54,1046,151,2,end
2016-06-13 12:06:54,1047,151,3,start
2016-06-13 13:06:54,1048,105,6,end
2016-06-13 13:06:54,1049,105,7,start
2016-06-13 14:36:54,1050,134,5,end
2016-06-13 14:36:54,1051,134,6,start
2016-06-13 15:36:54,1052,156,4,end
2016-06-13 15:36:54,1053,156,5,start
2016-06-13 17:06:54,1054,149,3,end
2016-06-13 17:06:54,1055,149,4,start
2016-06-13 18:06:54,1056,158,3,end
2016-06-13 18:06:54,1057,158,4,start
2016-06-13 18:36:54,1058,170,2,end
2016-06-13 18:36:54,1059,170,3,start
2016-06-13 20:36:54,1060,2,7,end
2016-06-13 20:36:54,1061,2,8,start
2016-06-13 20:36:54,1062,8,7,end
2016-06-13 20:36:54,1063,8,8,start
2016-06-13 20:36:54,1064,9,7,end
2016-06-13 20:36:54,1065,9,8,start
2016-06-13 20:36:54,1066,11,7,end
2016-06-13 20:36:54,1067,11,8,start
2016-06-13 20:36:54,1068,13,7,end
2016-06-13 20:36:54,1069,13,8,start
2016-06-13 20:36:54,1070,18,7,end
2016-06-13 20:36:54,1071,18,8,start
2016-06-13 20:36:54,1072,20,7,end
2016-06-13 20:36:54,1073,20,8,start
2016-06-13 20:36:54,1074,22,7,end
2016-06-13 20:36:54,1075,22,8,start
2016-06-13 20:36:54,1076,25,7,end
2016-06-13 20:36:54,1077,25,8,start
2016-06-13 20:36:54,1078,27,7,end
2016-06-13 20:36:54,1079,27,8,start
2016-06-13 20:36:54,1080,28,7,end
2016-06-13 20:36:54,1081,28,8,start
2016-06-13 20:36:54,1082,32,7,end
2016-06-13 20:36:54,1083,32,8,start
2016-06-13 20:36:54,1084,35,7,end
2016-06-13 20:36:54,1085,35,8,start
2016-06-13 20:36:54,1086,36,7,end
2016-06-13 20:36:54,1087,36,8,start
2016-06-13 20:36:54,1088,39,7,end
2016-06-13 20:36:54,1089,39,8,start
2016-06-13 20:36:54,1090,44,7,end
2016-06-13 20:36:54,1091,44,8,start
2016-06-13 20:36:54,1092,51,7,end
2016-06-13 20:36:54,1093,51,8,start
2016-06-13 20:36:54,1094,53,7,end
2016-06-13 20:36:54,1095,53,8,start
2016-06-13 20:36:54,1096,54,7,end
2016-06-13 20:36:54,1097,54,8,start
2016-06-13 20:36:54,1098,57,7,end
2016-06-13 20:36:54,1099,57,8,start
2016-06-13 20:36:54,1100,59,7,end
2016-06-13 20:36:54,1101,59,8,start
2016-06-13 20:36:54,1102,61,7,end
2016-06-13 20:36:54,1103,61,8,start
2016-06-13 20:36:54,1104,63,7,end
2016-06-13 20:36:54,1105,63,8,start
2016-06-13 20:36:54,1106,64,7,end
2016-06-13 20:36:54,1107,64,8,start
2016-06-13 20:36:54,1108,66,7,end
2016-06-13 20:36:54,1109,66,8,start
2016-06-13 20:36:54,1110,69,7,end
2016-06-13 20:36:54,1111,69,8,start
2016-06-13 20:36:54,1112,70,7,end
2016-06-13 20:36:54,1113,70,8,start
2016-06-13 20:36:54,1114,71,7,end
2016-06-13 20:36:54,1115,71,8,start
2016-06-13 20:36:54,1116,72,7,end
2016-06-13 20:36:54,1117,72,8,start
2016-06-13 20:36:54,1118,74,7,end
2016-06-13 20:36:54,1119,74,8,start
2016-06-13 20:36:54,1120,75,7,end
2016-06-13 20:36:54,1121,75,8,start
2016-06-13 20:36:54,1122,77,7,end
2016-06-13 20:36:54,1123,77,8,start
2016-06-13 20:36:54,1124,78,7,end
2016-06-13 20:36:54,1125,78,8,start
2016-06-13 20:36:54,1126,82,7,end
2016-06-13 20:36:54,1127,82,8,start
2016-06-13 20:36:54,1128,84,7,end
2016-06-13 20:36:54,1129,84,8,start
2016-06-13 20:36:54,1130,85,7,end
2016-06-13 20:36:54,1131,85,8,start
2016-06-13 20:36:54,1132,86,7,end
2016-06-13 20:36:54,1133,86,8,start
2016-06-13 20:36:54,1134,90,7,end
2016-06-13 20:36:54,1135,90,8,start
2016-06-13 20:36:54,1136,93,7,end
2016-06-13 20:36:54,1137,93,8,start
2016-06-13 20:36:54,1138,94,7,end
2016-06-13 20:36:54,1139,94,8,start
2016-06-13 20:36:54,1140,97,7,end
2016-06-13 20:36:54,1141,97,8,start
2016-06-13 20:36:54,1142,99,7,end
2016-06-13 20:36:54,1143,99,8,start
2016-06-13 20:36:54,1144,100,7,end
2016-06-13 20:36:54,1145,100,8,start
2016-06-13 22:36:54,1146,172,2,end
2016-06-13 22:36:54,1147,172,3,start
2016-06-13 23:06:54,1148,163,3,end
2016-06-13 23:06:54,1149,163,4,start
2016-06-14 00:06:54,1150,145,4,end
2016-06-14 00:06:54,1151,145,5,start
2016-06-14 00:06:54,1152,150,3,end
2016-06-14 00:06:54,1153,150,4,start
2016-06-14 00:36:54,1154,140,4,end
2016-06-14 00:36:54,1155,140,5,start
2016-06-14 01:06:54,1156,104,7,end
2016-06-14 01:06:54,1157,104,8,start
2016-06-14 02:36:54,1158,131,5,end
2016-06-14 02:36:54,1159,131,6,start
2016-06-14 03:06:54,1160,137,5,end
2016-06-14 03:06:54,1161,137,6,start
2016-06-14 03:06:54,1162,155,4,end
2016-06-14 03:06:54,1163,155,5,start
2016-06-14 06:36:54,1164,128,6,end
2016-06-14 06:36:54,1165,128,7,start
2016-06-14 10:36:54,1166,122,6,end
2016-06-14 10:36:54,1167,122,7,start
2016-06-14 11:06:54,1168,118,6,end
2016-06-14 11:06:54,1169,118,7,start
2016-06-14 13:36:54,1170,119,6,end
2016-06-14 13:36:54,1171,119,7,start
2016-06-14 14:36:54,1172,120,6,end
2016-06-14 14:36:54,1173,120,7,start
2016-06-14 16:06:54,1174,130,6,end
2016-06-14 16:06:54,1175,130,7,start
2016-06-14 17:06:54,1176,127,6,end
2016-06-14 17:06:54,1177,127,7,start
2016-06-14 19:06:54,1178,95,7,end
2016-06-14 19:06:54,1179,95,8,start
2016-06-14 19:06:54,1180,107,7,end
2016-06-14 19:06:54,1181,107,8,start
2016-06-14 19:36:54,1182,103,7,end
2016-06-14 19:36:54,1183,103,8,start
2016-06-14 20:06:54,1184,132,6,end
2016-06-14 20:06:54,1185,132,7,start
2016-06-14 21:36:54,1186,123,6,end
2016-06-14 21:36:54,1187,123,7,start
2016-06-14 21:36:54,1188,166,3,end
2016-06-14 21:36:54,1189,166,4,start
2016-06-14 21:36:54,1190,173,2,end
2016-06-14 21:36:54,1191,173,3,start
2016-06-14 22:36:54,1192,114,6,end
2016-06-14 22:36:54,1193,114,7,start
2016-06-14 23:06:54,1194,125,6,end
2016-06-14 23:06:54,1195,125,7,start
2016-06-15 01:06:54,1196,129,6,end
2016-06-15 01:06:54,1197,129,7,start
2016-06-15 01:06:54,1198,154,4,end
2016-06-15 01:06:54,1199,154,5,start
2016-06-15 01:36:54,1200,153,3,end
2016-06-15 01:36:54,1201,153,4,start
2016-06-15 02:36:54,1202,144,3,end
2016-06-15 02:36:54,1203,144,4,start
2016-06-15 03:06:54,1204,146,5,end
2016-06-15 03:06:54,1205,146,6,start
2016-06-15 03:06:54,1206,168,3,end
2016-06-15 03:06:54,1207,168,4,start
2016-06-15 05:06:54,1208,157,4,end
2016-06-15 05:06:54,1209,157,5,start
2016-06-15 05:06:54,1210,159,2,end
2016-06-15 05:06:54,1211,159,3,start
2016-06-15 08:06:54,1212,138,6,end
2016-06-15 08:06:54,1213,138,7,start
2016-06-15 09:36:54,1214,111,7,end
2016-06-15 09:36:54,1215,111,8,start
2016-06-15 10:36:54,1216,152,5,end
2016-06-15 10:36:54,1217,152,6,start
2016-06-15 10:36:54,1218,177,1,end
2016-06-15 10:36:54,1219,177,2,start
2016-06-15 14:06:54,1220,151,3,end
2016-06-15 14:06:54,1221,151,4,start
2016-06-15 15:06:54,1222,162,4,end
2016-06-15 15:06:54,1223,162,5,start
2016-06-15 16:36:54,1224,136,6,end
2016-06-15 16:36:54,1225,136,7,start
2016-06-15 18:06:54,1226,108,6,end
2016-06-15 18:06:54,1227,108,7,start
2016-06-15 19:36:54,1228,147,4,end
2016-06-15 19:36:54,1229,147,5,start
2016-06-15 20:06:54,1230,109,7,end
2016-06-15 20:06:54,1231,109,8,start
2016-06-15 20:36:54,1232,113,7,end
2016-06-15 20:36:54,1233,113,8,start
2016-06-15 20:36:54,1234,170,3,end
2016-06-15 20:36:54,1235,170,4,start
2016-06-15 22:36:54,1236,160,4,end
2016-06-15 22:36:54,1237,160,5,start
2016-06-16 00:36:54,1238,133,6,end
2016-06-16 00:36:54,1239,133,7,start
2016-06-16 00:36:54,1240,172,3,end
2016-06-16 00:36:54,1241,172,4,start
2016-06-16 03:06:54,1242,179,1,end
2016-06-16 03:06:54,1243,179,2,start
2016-06-16 05:36:54,1244,148,5,end
2016-06-16 05:36:54,1245,148,6,start
2016-06-16 05:36:54,1246,149,4,end
2016-06-16 05:36:54,1247,149,5,start
2016-06-16 06:36:54,1248,158,4,end
2016-06-16 06:36:54,1249,158,5,start
2016-06-16 09:06:54,1250,110,7,end
2016-06-16 09:06:54,1251,110,8,start
2016-06-16 11:06:54,1252,135,6,end
2016-06-16 11:06:54,1253,135,7,start
